window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
140,0.07154307142091562,0.6782726350103361,0.031778495249161876,0.12413480092932962,0.024234887530206844,0.06691996900542355,0.08887454867362976
141,0.07329988641678202,0.6434228198292322,0.03126199356432071,0.11871354017359377,0.025301981985935394,0.0755611057565625,0.07117195427417755
142,0.07904260860620428,0.6829708858708556,0.03309441928611753,0.1259339145125087,0.026372330896675924,0.0840992089340252,0.07977943122386932
143,0.07833628193623941,0.7105308000159214,0.030440637515081952,0.12759637501520185,0.02687310868749281,0.08026397708480057,0.081646628677845
144,0.07865150371359274,0.7382922462394976,0.031472407711776444,0.13244667035859378,0.025043609574598443,0.07848764027083684,0.06456223130226135
145,0.08002246511193047,0.8032792811308911,0.031182475010570563,0.1414820187420449,0.024993539573195587,0.07439566553197333,0.07235867530107498
146,0.07613492126617401,0.718515098090178,0.03029101283084056,0.1286087392964602,0.027481724905971134,0.07279187730485112,0.09064566344022751
147,0.07312042114477174,0.6454997345422987,0.02679536165003339,0.11518170063464271,0.02646891604518059,0.0771368685532769,0.09416591376066208
148,0.07527086423977232,0.6592359266623116,0.027686312995363758,0.1179076863763563,0.026022246503380097,0.08105618538960452,0.10800282657146454
149,0.0762517600387785,0.709352448605931,0.02589388977599531,0.12353082675170042,0.02579711021113359,0.07903039526416113,0.0993950292468071
150,0.07433182658081737,0.6664076885765984,0.028876607642609884,0.11995247634746535,0.024095839554728736,0.07837024668282794,0.11996184289455414
151,0.07264277050813593,0.6629808885280517,0.02982937728924498,0.12027959318050309,0.024227518845743902,0.0733238958744077,0.1296761929988861
152,0.07048566260524215,0.6509217990346077,0.028021063363703125,0.1170068827452609,0.024879544711133444,0.06968494814007091,0.10748837143182755
153,0.07326327705223055,0.6431153762906809,0.02799603631243083,0.11587022773789513,0.02548694972478796,0.07778648161378632,0.07322930544614792
154,0.07766273308019525,0.6807753720328699,0.028324438636964818,0.12153171483637983,0.026180392842680904,0.08432442175135882,0.07903346419334412
