window,origin_a,origin_b,disagreement_objective,gradient_l2,head_delta_l2,direct_prediction_delta_l2,head_delta_residual_mse,head_reconstruction_relative_error,raw_reconstruction_relative_error
14,0,6,0.005174264311790466,0.012272985652089119,3.22975492477417,3.22975492477417,3.680626241747741e-15,8.434057008344098e-07,8.434057008344098e-07
15,0,6,0.00788845494389534,0.014452490024268627,3.987872362136841,3.987872362136841,3.6501042565263795e-15,6.802313237130875e-07,6.802313237130875e-07
16,0,6,0.003940963186323643,0.01230714749544859,2.8186843395233154,2.8186843395233154,3.808051337233836e-15,9.829925602389267e-07,9.829925602389267e-07
17,0,6,0.004681524820625782,0.014440319500863552,3.0721254348754883,3.0721256732940674,3.9342880454949335e-15,9.16725582555955e-07,9.16725582555955e-07
18,0,6,0.005807081237435341,0.016063019633293152,3.421560287475586,3.421560287475586,3.58655730372452e-15,7.858867547838599e-07,7.858867547838599e-07
19,0,6,0.0042990646325051785,0.012719163671135902,2.943962335586548,2.943962335586548,3.801932371222871e-15,9.40405584515247e-07,9.40405584515247e-07
20,0,6,0.0033214797731488943,0.009936310350894928,2.5876827239990234,2.5876829624176025,3.719062479311773e-15,1.0581590004221653e-06,1.0581590004221653e-06
21,0,6,0.004931773524731398,0.010778650641441345,3.1531662940979004,3.153165817260742,3.847885602677311e-15,8.833026754473394e-07,8.833026754473394e-07
22,0,6,0.003510989248752594,0.01200729701668024,2.66048002243042,2.66048002243042,3.913631029493769e-15,1.0557843097558361e-06,1.0557843097558361e-06
23,0,6,0.005594154819846153,0.01505248248577118,3.358246088027954,3.358245849609375,3.633344015599059e-15,8.059090532697155e-07,8.059090532697155e-07
24,0,6,0.004899589344859123,0.013472028076648712,3.1428604125976562,3.1428604125976562,3.5516500171769863e-15,8.514031151207746e-07,8.514031151207746e-07
25,0,6,0.005087597295641899,0.012378153391182423,3.202592134475708,3.202592134475708,3.76787021179846e-15,8.605806556261086e-07,8.605806556261086e-07
26,0,6,0.005768536124378443,0.015718551352620125,3.4101858139038086,3.4101858139038086,3.76427159232205e-15,8.078071118688968e-07,8.078071118688968e-07
27,0,6,0.0053809345699846745,0.016322871670126915,3.2936246395111084,3.2936246395111084,3.5482398625313405e-15,8.120404118017177e-07,8.120404118017177e-07
28,0,6,0.006602865178138018,0.01822790876030922,3.6484756469726562,3.6484758853912354,3.674516593099196e-15,7.459914854734961e-07,7.459914854734961e-07
29,0,6,0.007135510910302401,0.017823252826929092,3.792781114578247,3.792781352996826,3.468606483511701e-15,6.972121582293767e-07,6.972121582293767e-07
30,0,6,0.005818687845021486,0.013722958043217659,3.424978017807007,3.424978256225586,3.6430014617471786e-15,7.91256127286033e-07,7.91256127286033e-07
31,0,6,0.0041678897105157375,0.009148146025836468,2.898700475692749,2.898700475692749,3.6853975783396244e-15,9.40338225063897e-07,9.40338225063897e-07
32,0,6,0.002923691878095269,0.00851935800164938,2.4277894496917725,2.4277896881103516,3.628706510212841e-15,1.1140639344375813e-06,1.1140639344375813e-06
33,0,6,0.0026904684491455555,0.008701077662408352,2.3289449214935303,2.328944683074951,3.6506573690409366e-15,1.1648543249975774e-06,1.1648543249975774e-06
34,0,6,0.004572391975671053,0.011245151981711388,3.0361063480377197,3.0361063480377197,3.57189304582518e-15,8.838478038342146e-07,8.838478038342146e-07
35,0,6,0.008046161383390427,0.015900714322924614,4.027537822723389,4.027537822723389,3.837675891047582e-15,6.906209932822094e-07,6.906209932822094e-07
36,0,6,0.009716418571770191,0.017836686223745346,4.425866603851318,4.425866603851318,3.522961434769957e-15,6.021446665727126e-07,6.021446665727126e-07
37,0,6,0.006338178180158138,0.014539188705384731,3.5746002197265625,3.5746002197265625,3.71590601103383e-15,7.656850016246608e-07,7.656850016246608e-07
38,0,6,0.003391329664736986,0.011213463731110096,2.614750623703003,2.614750623703003,3.467823825068438e-15,1.0112149766428047e-06,1.0112149766428047e-06
39,0,6,0.005084180738776922,0.012749725952744484,3.2015161514282227,3.2015161514282227,3.3834640022031197e-15,8.157748538906162e-07,8.157748538906162e-07
40,0,6,0.005732652265578508,0.014196274802088737,3.399562358856201,3.399562358856201,3.594304267060108e-15,7.91825812029856e-07,7.91825812029856e-07
41,0,6,0.006571823265403509,0.01714891567826271,3.6398894786834717,3.6398894786834717,3.747745132488172e-15,7.551653880000231e-07,7.551653880000231e-07
42,0,6,0.00696816248819232,0.017144516110420227,3.7480413913726807,3.7480413913726807,3.737358390972466e-15,7.323576483031502e-07,7.323576483031502e-07
43,0,6,0.00802972074598074,0.014974112622439861,4.023420810699463,4.023420810699463,3.786076761483218e-15,6.86664350268984e-07,6.86664350268984e-07
44,0,6,0.004552179016172886,0.012849820777773857,3.029388427734375,3.029388189315796,3.818902676321111e-15,9.15924374567112e-07,9.15924374567112e-07
45,0,6,0.010125851258635521,0.019886940717697144,4.518154144287109,4.518154144287109,3.4908423689265474e-15,5.871503390153521e-07,5.871503390153521e-07
46,0,6,0.00764718372374773,0.015687409788370132,3.926413059234619,3.9264132976531982,3.666238116589206e-15,6.924040576450352e-07,6.924040576450352e-07
47,0,6,0.009476879611611366,0.016878025606274605,4.370971202850342,4.370971202850342,3.573275403595099e-15,6.140455184322491e-07,6.140455184322491e-07
48,0,6,0.007610947359353304,0.015709631145000458,3.9170994758605957,3.9170994758605957,3.751234061197912e-15,7.020495331744314e-07,7.020495331744314e-07
49,0,6,0.005974792875349522,0.015246372669935226,3.4706168174743652,3.4706168174743652,3.5342744068134853e-15,7.691104997320508e-07,7.691104997320508e-07
50,0,6,0.004042093642055988,0.012530148029327393,2.8546206951141357,2.8546206951141357,3.5583845643823685e-15,9.382601433571836e-07,9.382601433571836e-07
51,0,6,0.0039669363759458065,0.010332591831684113,2.8279573917388916,2.8279573917388916,3.491966169889317e-15,9.382258667756105e-07,9.382258667756105e-07
52,0,6,0.003536175936460495,0.009811029769480228,2.6700057983398438,2.6700055599212646,3.394696717874896e-15,9.797913662623614e-07,9.797913662623614e-07
53,0,6,0.0033881457056850195,0.010419311001896858,2.61352276802063,2.61352276802063,3.295399468984748e-15,9.86218196885602e-07,9.86218196885602e-07
54,0,6,0.003130931407213211,0.01109548844397068,2.5123608112335205,2.5123608112335205,3.1662116979354164e-15,1.005618400995445e-06,1.005618400995445e-06
55,0,6,0.003096908563748002,0.010756720788776875,2.4986729621887207,2.4986729621887207,3.096060641002052e-15,9.998631185226259e-07,9.998631185226259e-07
56,0,6,0.0021010988857597113,0.009008190594613552,2.0581095218658447,2.0581095218658447,3.775486308543697e-15,1.3404888932200265e-06,1.3404888932200265e-06
57,0,6,0.005002082325518131,0.013349535875022411,3.1755623817443848,3.1755623817443848,3.4492030762724732e-15,8.303936169795634e-07,8.303936169795634e-07
58,0,6,0.004390226677060127,0.013982359319925308,2.9750120639801025,2.9750118255615234,3.342555910740763e-15,8.725611451154691e-07,8.725611451154691e-07
59,0,6,0.0045768036507070065,0.014208216220140457,3.0375709533691406,3.0375707149505615,3.2891843647342694e-15,8.47740579956735e-07,8.47740579956735e-07
60,0,6,0.003157041035592556,0.012210517190396786,2.5228147506713867,2.5228147506713867,3.3749644500938964e-15,1.033938019645575e-06,1.033938019645575e-06
61,0,6,0.0038512474857270718,0.012612302787601948,2.7864160537719727,2.7864160537719727,3.3141828481065855e-15,9.276571972804959e-07,9.276571972804959e-07
62,0,6,0.0038523219991475344,0.012245035730302334,2.786804676055908,2.786804676055908,3.787639960787376e-15,9.915692089634831e-07,9.915692089634831e-07
63,0,6,0.006272731814533472,0.013769433833658695,3.5560970306396484,3.5560970306396484,3.3233634147054013e-15,7.278812859112804e-07,7.278812859112804e-07
64,0,6,0.005673341453075409,0.012617752887308598,3.3819305896759033,3.3819305896759033,3.504742603107464e-15,7.859747483962565e-07,7.859747483962565e-07
65,0,6,0.006477813236415386,0.013897961936891079,3.6137614250183105,3.6137614250183105,3.436984414250093e-15,7.284077696567692e-07,7.284077696567692e-07
66,0,6,0.005350131541490555,0.013573834672570229,3.284183979034424,3.284183979034424,3.314867462486204e-15,7.87137992119824e-07,7.87137992119824e-07
67,0,6,0.0034387793857604265,0.012255414389073849,2.632979154586792,2.632979154586792,3.440643173065758e-15,1.0002709132095333e-06,1.0002709132095333e-06
68,0,6,0.0020871127489954233,0.009251941926777363,2.05124831199646,2.05124831199646,3.347858125232338e-15,1.2665155963986763e-06,1.2665155963986763e-06
69,0,6,0.0025368272326886654,0.010825368575751781,2.261469602584839,2.2614693641662598,3.282106980943486e-15,1.137446361099137e-06,1.137446361099137e-06
70,0,6,0.0030110394582152367,0.011475770734250546,2.4637887477874756,2.4637887477874756,3.496824539116531e-15,1.0776524277389399e-06,1.0776524277389399e-06
71,0,6,0.005087201949208975,0.01642935536801815,3.202467441558838,3.202467441558838,3.643505022834321e-15,8.462919254270673e-07,8.462919254270673e-07
72,0,6,0.005250545218586922,0.01840355060994625,3.253474712371826,3.253474473953247,3.751124793947716e-15,8.452370821032673e-07,8.452370821032673e-07
73,0,6,0.00594751164317131,0.018120115622878075,3.462684392929077,3.462684392929077,3.4755925995024178e-15,7.644459287803329e-07,7.644459287803329e-07
74,0,6,0.00479595921933651,0.015179242938756943,3.109445810317993,3.109445810317993,3.63949178073023e-15,8.711293162377842e-07,8.711293162377842e-07
75,0,6,0.005395215004682541,0.015165424905717373,3.29799222946167,3.297991991043091,3.2141266576956977e-15,7.718397228018148e-07,7.718397228018148e-07
76,0,6,0.004332962445914745,0.01478126086294651,2.9555459022521973,2.9555459022521973,3.4009590442121837e-15,8.85947940787446e-07,8.85947940787446e-07
77,0,6,0.00514262868091464,0.014736400917172432,3.2198662757873535,3.2198662757873535,3.475160824457555e-15,8.220436598094238e-07,8.220436598094238e-07
78,0,6,0.004834190476685762,0.013542002066969872,3.121814727783203,3.121814727783203,3.527562517739442e-15,8.542313025827752e-07,8.542313025827752e-07
79,0,6,0.005931008607149124,0.017337515950202942,3.4578769207000732,3.4578769207000732,3.49372905721079e-15,7.67503422594018e-07,7.67503422594018e-07
80,0,6,0.00616525998339057,0.017647620290517807,3.5255017280578613,3.5255017280578613,3.4733845963671626e-15,7.505865369239473e-07,7.505865369239473e-07
81,0,6,0.006065895315259695,0.015153606422245502,3.496976613998413,3.496976613998413,3.509968796392023e-15,7.606837471030303e-07,7.606837471030303e-07
82,0,6,0.005444144830107689,0.012992164120078087,3.312913179397583,3.312913417816162,3.507503930515513e-15,8.026648856684915e-07,8.026648856684915e-07
83,0,6,0.007158554159104824,0.014689174480736256,3.7989003658294678,3.7989003658294678,3.1473419214529588e-15,6.630698976550775e-07,6.630698976550775e-07
84,0,6,0.008892601355910301,0.016882682219147682,4.234086036682129,4.234086036682129,3.2686156519178564e-15,6.06272010372777e-07,6.06272010372777e-07
85,0,6,0.011542712338268757,0.020842432975769043,4.823909759521484,4.823909759521484,3.4288124521332205e-15,5.450269213724823e-07,5.450269213724823e-07
86,0,6,0.009281338192522526,0.020510654896497726,4.325641632080078,4.325641632080078,2.993026494506855e-15,5.678713819179393e-07,5.678713819179393e-07
87,0,6,0.006919306702911854,0.018321651965379715,3.7348790168762207,3.7348790168762207,2.9787190492365457e-15,6.561203349519928e-07,6.561203349519928e-07
88,0,6,0.00529896654188633,0.015465435571968555,3.268442392349243,3.268442392349243,2.8539815892920884e-15,7.33888327886234e-07,7.33888327886234e-07
89,0,6,0.0041053504683077335,0.013849982991814613,2.87687087059021,2.87687087059021,2.927402616918328e-15,8.44434737246047e-07,8.44434737246047e-07
90,0,6,0.004554766230285168,0.014771580696105957,3.0302491188049316,3.0302488803863525,2.8734281952116263e-15,7.942682032080484e-07,7.942682032080484e-07
91,0,6,0.0037991502322256565,0.01353952195495367,2.767505407333374,2.767505407333374,2.6510500710636136e-15,8.353446787623398e-07,8.353446787623398e-07
92,0,6,0.006456335540860891,0.014677053317427635,3.6077654361724854,3.6077654361724854,3.0112796310037115e-15,6.82939912621805e-07,6.82939912621805e-07
93,0,6,0.01216453593224287,0.018333403393626213,4.952141284942627,4.952141284942627,3.1394024698801074e-15,5.080140681457124e-07,5.080140681457124e-07
94,0,6,0.011676809750497341,0.019146818667650223,4.8518500328063965,4.8518500328063965,3.0790238438174527e-15,5.135046876603155e-07,5.135046876603155e-07
95,0,6,0.010487614199519157,0.019714079797267914,4.5981550216674805,4.5981550216674805,2.9819420096008483e-15,5.332258865564654e-07,5.332258865564654e-07
96,0,6,0.007813886739313602,0.018007749691605568,3.9689791202545166,3.9689791202545166,2.9201515913733576e-15,6.113207291491563e-07,6.113207291491563e-07
97,0,6,0.005707498174160719,0.017756707966327667,3.3920960426330566,3.3920960426330566,2.7747660092736822e-15,6.97252858117281e-07,6.97252858117281e-07
98,0,6,0.005438346415758133,0.01682048849761486,3.3111486434936523,3.3111486434936523,2.6974829349244367e-15,7.042809215818124e-07,7.042809215818124e-07
99,0,6,0.005743969697505236,0.014491886831820011,3.40291690826416,3.40291690826416,2.833812040752069e-15,7.023918442428112e-07,7.023918442428112e-07
100,0,6,0.004566246643662453,0.012578646652400494,3.0340654850006104,3.0340654850006104,2.986830236739453e-15,8.087710057225195e-07,8.087710057225195e-07
101,0,6,0.007419872563332319,0.01649979129433632,3.867616891860962,3.867616891860962,3.2241320226269023e-15,6.591862984350882e-07,6.591862984350882e-07
102,0,6,0.0050264582969248295,0.013195830397307873,3.183290481567383,3.183290481567383,3.078900812281864e-15,7.826486125850352e-07,7.826486125850352e-07
103,0,6,0.004281530622392893,0.012405429035425186,2.9379525184631348,2.9379525184631348,3.3883954280220343e-15,8.896055874174635e-07,8.896055874174635e-07
104,0,6,0.005246695131063461,0.013995462097227573,3.252281665802002,3.252281665802002,3.460606680841358e-15,8.121443784148141e-07,8.121443784148141e-07
105,0,6,0.008711534552276134,0.01623748056590557,4.190757751464844,4.190757751464844,3.612091111919501e-15,6.439202024921542e-07,6.439202024921542e-07
106,0,6,0.009648310020565987,0.01772923953831196,4.410327911376953,4.410328388214111,3.625283226556513e-15,6.129785674602317e-07,6.129785674602317e-07
107,0,6,0.0070710922591388226,0.016142960637807846,3.7756218910217285,3.7756221294403076,3.7281206496497105e-15,7.261087944243627e-07,7.261087944243627e-07
108,0,6,0.006032038480043411,0.013603771105408669,3.48720383644104,3.48720383644104,3.3699529796614664e-15,7.474460517187254e-07,7.474460517187254e-07
109,0,6,0.009692437015473843,0.019612418487668037,4.420401573181152,4.420401573181152,3.088417227444266e-15,5.644838552143483e-07,5.644838552143483e-07
110,0,6,0.00688134552910924,0.016553359106183052,3.7246198654174805,3.7246196269989014,3.1193968222153817e-15,6.732844894941081e-07,6.732844894941081e-07
111,0,6,0.006217157002538443,0.012476795352995396,3.540309190750122,3.540308952331543,3.5398874823967027e-15,7.5456875947566e-07,7.5456875947566e-07
112,0,6,0.005952004808932543,0.013403995893895626,3.46399188041687,3.46399188041687,3.383083049135092e-15,7.539189823546621e-07,7.539189823546621e-07
113,0,6,0.006473900284618139,0.014294596388936043,3.6126694679260254,3.6126697063446045,3.5245009171515915e-15,7.378461077678367e-07,7.378461077678367e-07
114,0,6,0.00470550125464797,0.01258191466331482,3.079982280731201,3.079982280731201,3.1549938053402173e-15,8.188348488147312e-07,8.188348488147312e-07
115,0,6,0.0064811501652002335,0.013740923255681992,3.614691972732544,3.614691972732544,3.0348093592454887e-15,6.842891480118851e-07,6.842891480118851e-07
116,0,6,0.005586185492575169,0.014183936640620232,3.3558530807495117,3.3558530807495117,3.1312908588607266e-15,7.486934805456258e-07,7.486934805456258e-07
117,0,6,0.004815040156245232,0.014124858193099499,3.1156253814697266,3.1156253814697266,3.1514748069608493e-15,8.090156597972964e-07,8.090156597972964e-07
118,0,6,0.0034603094682097435,0.010407146997749805,2.6412086486816406,2.6412086486816406,3.245233730925375e-15,9.684239330454147e-07,9.684239330454147e-07
119,0,6,0.0036766258999705315,0.01047190185636282,2.72251296043396,2.72251296043396,3.015160524209794e-15,9.055877399077872e-07,9.055877399077872e-07
120,0,6,0.0035609148908406496,0.010836636647582054,2.6793289184570312,2.6793289184570312,2.933117336455216e-15,9.075779416889418e-07,9.075779416889418e-07
121,0,6,0.003776027588173747,0.013211831450462341,2.759070634841919,2.759070873260498,3.086680386385921e-15,9.041244197760534e-07,9.041244197760534e-07
122,0,6,0.004614288453012705,0.014808684587478638,3.0499844551086426,3.0499842166900635,2.9382488738079193e-15,7.979797942425648e-07,7.979797942425648e-07
123,0,6,0.004641531500965357,0.013972892425954342,3.058974504470825,3.058974504470825,3.008139468110003e-15,8.050416795413184e-07,8.050416795413184e-07
124,0,6,0.0033260222990065813,0.012468265369534492,2.589452028274536,2.589451789855957,2.960688682404817e-15,9.434824050913448e-07,9.434824050913448e-07
125,0,6,0.003741987282410264,0.013533925637602806,2.7466063499450684,2.7466063499450684,3.2391945977696887e-15,9.30394946863089e-07,9.30394946863089e-07
126,0,6,0.003507293527945876,0.012605813331902027,2.6590795516967773,2.6590795516967773,2.8048227616487642e-15,8.942657814259292e-07,8.942657814259292e-07
127,0,6,0.0029038286302238703,0.011937133967876434,2.4195284843444824,2.4195284843444824,2.8964073520376882e-15,9.987213616113877e-07,9.987213616113877e-07
128,0,6,0.0037842588499188423,0.014409448951482773,2.7620761394500732,2.7620763778686523,2.6785377725096733e-15,8.413146588281961e-07,8.413146588281961e-07
129,0,6,0.0035502940881997347,0.011124979704618454,2.675330400466919,2.67533016204834,2.791429900203253e-15,8.867092446962488e-07,8.867092446962488e-07
130,0,6,0.0021089790388941765,0.009625565260648727,2.0619654655456543,2.0619654655456543,2.9608610536095833e-15,1.1848759413624066e-06,1.1848759413624066e-06
131,0,6,0.0019347218330949545,0.009110783226788044,1.974942684173584,1.974942684173584,2.64257381236044e-15,1.1687033065754804e-06,1.1687033065754804e-06
132,0,6,0.001945895841345191,0.009542041458189487,1.9806376695632935,1.9806376695632935,2.9372978675663896e-15,1.2286104720260482e-06,1.2286104720260482e-06
133,0,6,0.004091236740350723,0.013086539693176746,2.8719215393066406,2.8719213008880615,2.692592590203464e-15,8.11256199995114e-07,8.11256199995114e-07
134,0,6,0.004614438395947218,0.014503748156130314,3.0500340461730957,3.0500340461730957,2.662056205421999e-15,7.595373858748644e-07,7.595373858748644e-07
135,0,6,0.004281781148165464,0.014571436680853367,2.9380385875701904,2.9380385875701904,2.5563757162413428e-15,7.726807211838604e-07,7.726807211838604e-07
136,0,6,0.005867451429367065,0.017071761190891266,3.4392995834350586,3.4392995834350586,2.5483348324730577e-15,6.590274210793723e-07,6.590274210793723e-07
137,0,6,0.009038497693836689,0.020270880311727524,4.268678188323975,4.268678188323975,2.6422705745653228e-15,5.406802188190341e-07,5.406802188190341e-07
138,0,6,0.007439630106091499,0.019928930327296257,3.872763156890869,3.872763156890869,2.6276613738075542e-15,5.943044811829168e-07,5.943044811829168e-07
139,0,6,0.0063978140242397785,0.019587943330407143,3.5913774967193604,3.5913774967193604,2.8916917078620867e-15,6.722954708493489e-07,6.722954708493489e-07
140,0,6,0.007522973231971264,0.021313926205039024,3.894395112991333,3.894395112991333,2.667372184198967e-15,5.954524340268108e-07,5.954524340268108e-07
141,0,6,0.008656477555632591,0.021934175863862038,4.177494525909424,4.177494525909424,2.5798705043740457e-15,5.459191356749216e-07,5.459191356749216e-07
142,0,6,0.006828798446804285,0.019516266882419586,3.710371494293213,3.710371494293213,2.5710607264478906e-15,6.135981607258145e-07,6.135981607258145e-07
143,0,6,0.0075899469666182995,0.01761001907289028,3.911691665649414,3.911691904067993,2.5294417625845505e-15,5.772885742771905e-07,5.772885742771905e-07
144,0,6,0.008152710273861885,0.015395181253552437,4.054116725921631,4.054116725921631,2.5619182763317013e-15,5.605722890322795e-07,5.605722890322795e-07
145,0,6,0.0065987897105515,0.013970540836453438,3.6473493576049805,3.6473495960235596,2.726839614568613e-15,6.428322194551583e-07,6.428322194551583e-07
146,0,6,0.0050653633661568165,0.014364810660481453,3.1955864429473877,3.1955864429473877,2.3259893190935143e-15,6.776392638130346e-07,6.776392638130346e-07
147,0,6,0.006056210026144981,0.017135465517640114,3.4941837787628174,3.4941837787628174,2.2982583074333558e-15,6.160258863019408e-07,6.160258863019408e-07
148,0,6,0.008029220625758171,0.021042047068476677,4.0232954025268555,4.0232954025268555,2.5960899147645447e-15,5.686213739863888e-07,5.686213739863888e-07
149,0,6,0.008376055397093296,0.02162264660000801,4.109273433685303,4.1092729568481445,2.512869774729757e-15,5.477284048538422e-07,5.477284048538422e-07
150,0,6,0.005924929864704609,0.017441220581531525,3.4561045169830322,3.4561045169830322,2.741441403788093e-15,6.802175676057232e-07,6.802175676057232e-07
151,0,6,0.008968541398644447,0.01857362501323223,4.252126216888428,4.252126216888428,2.9007822772102567e-15,5.687176098945201e-07,5.687176098945201e-07
152,0,6,0.008041825145483017,0.021034030243754387,4.026452541351318,4.026452541351318,2.612992880743478e-15,5.700222232007945e-07,5.700222232007945e-07
153,0,6,0.012918139807879925,0.025574754923582077,5.103231430053711,5.103231430053711,3.1150168148451297e-15,4.910550615022657e-07,4.910550615022657e-07
154,0,6,0.010906538926064968,0.02292058616876602,4.689091682434082,4.689091682434082,3.2624638633801852e-15,5.469270263347425e-07,5.469270263347425e-07
155,0,6,0.007874210365116596,0.01704971306025982,3.984269857406616,3.984269857406616,3.0291676963003014e-15,6.202376994224323e-07,6.202376994224323e-07
156,0,6,0.006307660602033138,0.015203716233372688,3.565984010696411,3.565984010696411,2.6192816768603674e-15,6.444021209972561e-07,6.444021209972561e-07
157,0,6,0.010353154502809048,0.018245387822389603,4.568583965301514,4.568583965301514,2.5836601297800615e-15,4.995527547180245e-07,4.995527547180245e-07
158,0,6,0.005980547983199358,0.015411405824124813,3.472287893295288,3.472287893295288,2.651103010622817e-15,6.65798495447234e-07,6.65798495447234e-07
159,0,6,0.005031363572925329,0.015408702194690704,3.1848435401916504,3.1848435401916504,2.3588777026112675e-15,6.847150189059903e-07,6.847150189059903e-07
160,0,6,0.0070151216350495815,0.021330824121832848,3.7606494426727295,3.7606494426727295,2.3880226240186302e-15,5.834472744936647e-07,5.834472744936647e-07
161,0,6,0.007204662077128887,0.0200397539883852,3.811115026473999,3.811115026473999,2.6107770425534606e-15,6.019744773766433e-07,6.019744773766433e-07
162,0,6,0.006009992212057114,0.01905345544219017,3.480825185775757,3.480825185775757,2.4230961407820627e-15,6.349629302349058e-07,6.349629302349058e-07
163,0,6,0.006724968086928129,0.02013270929455757,3.682055950164795,3.682055950164795,2.3996674212192455e-15,5.973520842417201e-07,5.973520842417201e-07
164,0,6,0.00666808569803834,0.020417723804712296,3.6664505004882812,3.6664505004882812,2.4668633919578764e-15,6.082357799641613e-07,6.082357799641613e-07
165,0,6,0.0059536113403737545,0.020283296704292297,3.4644594192504883,3.4644594192504883,2.3836015355504364e-15,6.327419441731763e-07,6.327419441731763e-07
166,0,6,0.00457674590870738,0.017193838953971863,3.0375514030456543,3.0375514030456543,2.309386414536146e-15,7.103460006874229e-07,7.103460006874229e-07
167,0,6,0.0040761916898190975,0.014067361131310463,2.866636037826538,2.866636037826538,2.2519912502719577e-15,7.432861934830726e-07,7.432861934830726e-07
168,0,6,0.004871146287769079,0.015560677275061607,3.1337246894836426,3.1337246894836426,1.945214127984816e-15,6.319287422229536e-07,6.319287422229536e-07
169,0,6,0.006826704367995262,0.019275251775979996,3.7098026275634766,3.7098023891448975,2.1050312456815734e-15,5.552949460252421e-07,5.552949460252421e-07
170,0,6,0.008978674188256264,0.022880064323544502,4.254527568817139,4.254527568817139,2.0296601364525177e-15,4.7545080406052875e-07,4.7545080406052875e-07
171,0,6,0.006605193018913269,0.020252952352166176,3.6491191387176514,3.6491189002990723,2.015489698761427e-15,5.523921799976961e-07,5.523921799976961e-07
172,0,6,0.009505564346909523,0.02592136710882187,4.3775811195373535,4.3775811195373535,1.962188032973082e-15,4.54340437272549e-07,4.54340437272549e-07
173,0,6,0.009748449549078941,0.025663400068879128,4.4331560134887695,4.4331560134887695,1.8313078900951364e-15,4.334239633863035e-07,4.334239633863035e-07
174,0,6,0.008210192434489727,0.023118823766708374,4.068383693695068,4.068383693695068,1.7819053287212398e-15,4.658709826799168e-07,4.658709826799168e-07
175,0,6,0.005346080753952265,0.019205719232559204,3.282940626144409,3.282940626144409,1.8910400182607992e-15,5.947474051026802e-07,5.947474051026802e-07
176,0,6,0.006321268621832132,0.0193314291536808,3.569828748703003,3.569828748703003,1.854572285266186e-15,5.416512181000144e-07,5.416512181000144e-07
177,0,6,0.004601344466209412,0.017692051827907562,3.045703411102295,3.045703411102295,1.9424614826644765e-15,6.497313620457135e-07,6.497313620457135e-07
178,0,6,0.005277812946587801,0.01722819358110428,3.2619121074676514,3.2619121074676514,1.885115658069466e-15,5.976431793897063e-07,5.976431793897063e-07
179,0,6,0.005472977180033922,0.016102246940135956,3.3216745853424072,3.3216745853424072,1.7519971247492824e-15,5.657894917021622e-07,5.657894917021622e-07
180,0,6,0.0043009319342672825,0.014294926077127457,2.94460129737854,2.944601535797119,1.86031453337386e-15,6.576759687959566e-07,6.576759687959566e-07
181,0,6,0.005469441879540682,0.014261238276958466,3.320601224899292,3.320601463317871,1.8534840596872012e-15,5.821339641443046e-07,5.821339641443046e-07
182,0,6,0.006271838676184416,0.015310818329453468,3.5558438301086426,3.5558438301086426,1.7669671615425813e-15,5.307827564138279e-07,5.307827564138279e-07
183,0,6,0.005449874326586723,0.01634593866765499,3.3146564960479736,3.3146564960479736,1.8722807795779582e-15,5.861276690666273e-07,5.861276690666273e-07
184,0,6,0.006624182220548391,0.021944496780633926,3.65436053276062,3.65436053276062,1.7626027184027351e-15,5.158353246770275e-07,5.158353246770275e-07
185,0,6,0.006164650898426771,0.02177577093243599,3.525327682495117,3.525327682495117,1.714448048318381e-15,5.27360896285245e-07,5.27360896285245e-07
186,0,6,0.006478286348283291,0.022137891501188278,3.6138932704925537,3.6138932704925537,1.734746345866383e-15,5.174732677915017e-07,5.174732677915017e-07
187,0,6,0.007712712977081537,0.022617505863308907,3.9432003498077393,3.9432003498077393,1.7242611367705588e-15,4.728222791072767e-07,4.728222791072767e-07
188,0,6,0.0061391135677695274,0.017904048785567284,3.5180180072784424,3.5180182456970215,1.843709934750597e-15,5.480163167703722e-07,5.480163167703722e-07
189,0,6,0.00466154096648097,0.0166148878633976,3.065561294555664,3.065561532974243,1.7762663127540127e-15,6.172900270939863e-07,6.172900270939863e-07
190,0,6,0.005543234758079052,0.016898896545171738,3.3429267406463623,3.3429269790649414,1.8543696326335556e-15,5.783844017059891e-07,5.783844017059891e-07
191,0,6,0.007100390736013651,0.01827353611588478,3.783435821533203,3.783435821533203,1.7519419617285925e-15,4.967280915479932e-07,4.967280915479932e-07
192,0,6,0.007098649628460407,0.018542170524597168,3.7829718589782715,3.7829718589782715,1.954621699413496e-15,5.247391641205468e-07,5.247391641205468e-07
193,0,6,0.008321249857544899,0.018494483083486557,4.095807075500488,4.095807075500488,1.903319031380671e-15,4.782572773365246e-07,4.782572773365246e-07
194,0,6,0.006893777754157782,0.016311226412653923,3.727982759475708,3.727982521057129,1.9341935940663272e-15,5.296894300954591e-07,5.296894300954591e-07
195,0,6,0.005481260363012552,0.014785884879529476,3.3241872787475586,3.3241872787475586,1.7149037520440037e-15,5.593448122453992e-07,5.593448122453992e-07
196,0,6,0.00682278024032712,0.01966151036322117,3.7087361812591553,3.7087361812591553,1.871143849604506e-15,5.23688299836067e-07,5.23688299836067e-07
197,0,6,0.0061602406203746796,0.02053598128259182,3.52406644821167,3.52406644821167,1.9501400480895735e-15,5.626445158668503e-07,5.626445158668503e-07
198,0,6,0.006286450196057558,0.01964329555630684,3.559983491897583,3.559983491897583,1.959809140940718e-15,5.583469260272977e-07,5.583469260272977e-07
