window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
59,0.1423784980699128,0.5134478712928044,0.1476993163756151,0.1999491099352136,0.08199020402407628,0.1448439699778816,17.856781005859375
60,0.1589865093383044,0.5702139461447083,0.13537487709398846,0.19749474410123416,0.08947350161777325,0.18611568567620568,19.458011627197266
61,0.18095486241638808,0.5408965380618987,0.14989999600297563,0.2057566448685361,0.10009807854951816,0.23000298865426982,20.947988510131836
62,0.17119036512400265,0.4178949147639468,0.14355248917033922,0.18274426425514026,0.09947582932555668,0.22383092220789746,18.999868392944336
63,0.15507985180319903,0.4247127413535483,0.13334724994549615,0.17497089157521792,0.10991398994125443,0.1771953211318841,17.883501052856445
64,0.1581287448466443,0.4660642678346305,0.13997430388634816,0.1865585844503885,0.126518926548491,0.16091122620425224,16.14366912841797
65,0.15161286529762194,0.5209784178733756,0.1384983044802681,0.19313832067928344,0.11058497397347565,0.15117749674729608,17.592777252197266
66,0.16376238052597725,0.594713001496086,0.13083681549592815,0.19710484206737927,0.11385117673735642,0.17826002999229368,18.195940017700195
67,0.18070323327844826,0.5931809501572456,0.15334183147467698,0.2161759912864725,0.11791130233054578,0.2046075096008417,18.959436416625977
68,0.16712037771508517,0.49104540402462654,0.1448614639076899,0.19431631249582368,0.10129536499511636,0.20092082091191166,17.912206649780273
69,0.1516119879397313,0.43328119682602,0.14192720682238688,0.18354920539433445,0.09538160927628336,0.1728685039974705,19.44395637512207
70,0.15221820050285895,0.5060004614843024,0.14814340435232104,0.19926584108546122,0.09936753558460767,0.15729584679655179,18.353858947753906
71,0.14611414030747633,0.5000206670894813,0.14305158092625347,0.19404716466385746,0.0881952563037952,0.15485176749886387,18.902416229248047
72,0.16159279764036957,0.5595649820435591,0.13538421823289315,0.19598147020584542,0.09780519343025033,0.18731686282943255,20.064990997314453
73,0.1722412234257237,0.5195076284239801,0.14987093144883387,0.20267617387385475,0.10089133435473327,0.20804179472072565,20.83016586303711
74,0.16592457736587488,0.42768398427510534,0.13819672264198446,0.1795520457324303,0.09653825859627584,0.2147135714685381,18.50424575805664
75,0.1483146502033996,0.4044635515431155,0.11957420267045445,0.16027268108083462,0.10696342710657632,0.1740336933953644,17.57390022277832
76,0.15818547061385865,0.45921661671507774,0.1283744541671766,0.1756376202454482,0.12351506087680374,0.17325144820614088,17.2059383392334
77,0.1547159795828762,0.5377287390090253,0.12869696191598912,0.18713007292927994,0.10878124347152925,0.16654654200220137,18.767988204956055
78,0.17643528763271707,0.600149773747938,0.13281443231802464,0.19957662395086942,0.12910080309163305,0.19760429232778226,21.098716735839844
79,0.18721782604229995,0.6130001967540398,0.14353026774833508,0.2105974004634358,0.1284154092604606,0.2182128131079156,21.222740173339844
80,0.17002775451637853,0.4879910975628954,0.13354781260691637,0.18418256760062765,0.10831685962980364,0.21163932609341357,18.10118293762207
81,0.14322946638790007,0.3916196434692446,0.11766947570995079,0.1568052139612785,0.10193547587577396,0.16748292895930428,16.629640579223633
82,0.14950942486481694,0.453754391208236,0.13251575600232482,0.17840698960316928,0.10978064642925643,0.15898673684987402,15.516769409179688
83,0.15358836250867167,0.5129601716277276,0.13608206865741582,0.18992179765317463,0.11416308080010307,0.1562937282522291,16.373003005981445
